,55137.63365,2756.881682,,,,,,,,,,,,,,,,,,,,
Truck,57965,1.004718127,Poor,1,2,Diesel,Manual,800,31198,0.961486776,9/4/2023,2/2/2025,First,21743,4,3,17.25212683,1.025423879,Worn Out,Worn Out,Good,1
Truck,76094,0.951581997,Good,2,9,Electric,Automatic,800,75479,0.985576542,10/9/2023,3/11/2024,Third,21280,8,1,11.87963572,1.027575739,Good,New,Weak,1
Truck,32983,1.042357524,Good,2,1,Electric,Manual,2000,35177,0.951726301,20/11/2023,6/2/2025,Third,29966,5,3,14.14012046,0.974935049,Good,New,New,0
Truck,31187,0.959179246,Poor,2,4,Petrol,Automatic,2500,118965,1.013433213,5/9/2023,27/8/2024,Third,28088,1,2,16.16579807,1.019238353,Good,New,New,1
Truck,72162,1.045657983,Average,4,3,Petrol,Automatic,2500,146178,0.953778665,15/11/2023,1/11/2024,Second,11200,9,1,11.40202713,0.975576447,New,Good,Good,1
Truck,46946,1.010520805,Poor,4,4,Petrol,Automatic,2500,55829,1.006497222,11/7/2023,1/12/2024,Third,15197,2,3,15.8562568,0.957396984,New,Worn Out,Weak,1
Truck,74844,0.950143087,Poor,2,5,Electric,Automatic,1500,79614,1.03365526,23/11/2023,23/2/2025,Third,10569,4,3,15.48798018,0.983017517,New,Worn Out,Good,1
Truck,35735,1.030817329,Good,1,8,Petrol,Manual,1000,53051,0.995614273,4/10/2023,2/8/2025,Third,14876,1,1,16.82200805,0.984566301,Good,Worn Out,Good,1
Truck,72742,0.962689896,Poor,1,2,Diesel,Automatic,1000,13011,0.997701141,3/7/2023,29/11/2024,First,25855,2,0,19.01812251,0.967293953,New,Good,Good,0
Truck,43115,1.003136531,Good,1,8,Petrol,Automatic,2000,46340,0.996742663,16/10/2023,4/7/2025,Third,28203,9,3,18.08148554,1.049865636,New,Good,New,1
Truck,55387,1.035217404,Average,4,8,Diesel,Manual,1500,8771,1.039772404,1/2/2024,19/6/2025,Second,14463,7,1,19.01855192,1.040592486,New,New,Weak,1
Truck,78246,0.99972196,Average,0,10,Electric,Manual,1000,135810,0.963014208,25/10/2023,4/5/2024,Third,18728,1,3,19.11406168,0.983279083,New,New,Good,0
Truck,69991,0.983552064,Poor,4,5,Electric,Manual,800,101634,1.039820158,28/4/2023,2/7/2024,First,21300,9,3,17.16106773,0.950745211,Good,Worn Out,New,1
Truck,49352,0.983357391,Good,0,10,Diesel,Automatic,2000,71063,0.994696347,24/12/2023,13/1/2026,Third,5654,10,1,13.5490399,0.978605549,Good,Worn Out,Good,1
Truck,68780,1.039803206,Good,2,9,Petrol,Automatic,2000,73710,1.004238275,29/12/2023,18/5/2025,First,6354,10,2,11.77855582,0.983655813,Good,Worn Out,New,1
Truck,60455,1.021168293,Good,1,7,Petrol,Automatic,800,149520,1.001733879,18/7/2023,24/6/2024,First,14420,5,3,15.99970919,0.985140184,Good,Worn Out,Weak,1
Truck,72435,1.023435715,Average,2,4,Petrol,Manual,2500,22071,1.038190433,30/1/2024,4/2/2025,First,13393,2,3,14.99542744,0.958248295,Good,New,New,0
Truck,47547,1.048046598,Good,1,8,Electric,Automatic,1500,100009,0.990382333,18/2/2024,4/10/2025,First,28701,5,3,15.59612351,1.042946372,Good,Worn Out,Good,1
Truck,61699,0.994191677,Average,1,6,Electric,Manual,1500,43596,1.038234561,22/10/2023,19/7/2025,First,22779,1,3,15.58996995,1.046945981,New,Good,New,0
Truck,32742,1.031119371,Average,5,10,Petrol,Automatic,2500,144172,0.960795766,12/12/2023,1/10/2025,Second,20954,5,3,13.36310118,0.976501753,New,Worn Out,Good,1
Truck,79820,1.043642492,Poor,4,2,Petrol,Automatic,2500,124683,0.983695974,3/9/2023,16/11/2024,Third,20697,7,0,10.51711951,0.975225424,New,Good,Good,1
Truck,45728,0.96303522,Good,2,10,Diesel,Manual,1000,76545,1.004221366,7/7/2023,30/3/2025,First,26630,6,3,12.2695381,1.044408092,Good,Worn Out,Weak,1
Truck,36711,0.970658072,Average,3,6,Petrol,Manual,800,141223,1.019522407,10/2/2024,12/2/2026,Third,29907,3,2,10.92059806,0.974603496,Worn Out,New,Good,1
Truck,67381,1.00747005,Good,3,5,Electric,Automatic,2500,47163,0.995282554,25/4/2023,5/8/2024,Second,15357,2,1,11.48271462,0.988953042,Worn Out,Good,Good,0
Truck,70549,0.952850189,Poor,5,7,Petrol,Manual,1500,33364,1.006615213,6/8/2023,6/5/2024,Second,9601,5,2,17.71412553,1.010533043,Worn Out,Good,Good,1
Truck,36901,1.013103317,Average,3,10,Diesel,Manual,1000,75500,0.984943596,5/9/2023,8/10/2024,First,28940,10,0,14.16978881,0.986195991,New,Worn Out,New,1
Truck,59112,1.011362769,Good,1,10,Diesel,Automatic,2500,43284,0.96670232,4/10/2023,21/9/2024,Third,6134,4,3,16.75159691,1.034212852,Good,Worn Out,New,1
Truck,33748,0.985731733,Poor,1,1,Diesel,Manual,2500,113408,1.004786014,10/5/2023,19/9/2025,First,28194,10,2,10.86176434,1.046721346,Worn Out,Worn Out,New,1
Truck,49506,0.968701919,Poor,4,2,Petrol,Automatic,2000,36457,1.019780451,2/7/2023,6/10/2025,Second,17891,9,2,13.78027215,1.028813403,New,New,Good,1
Truck,59166,1.044231934,Average,5,8,Petrol,Manual,2000,125050,0.997468194,10/5/2023,18/5/2025,Second,6300,8,1,18.37846381,1.039676029,Good,New,New,1
Truck,62349,1.009029414,Poor,2,3,Electric,Manual,1500,70530,1.002035334,20/5/2023,8/12/2024,First,25733,1,1,15.09520362,1.006727572,Worn Out,Good,Weak,1
Truck,77656,0.955513529,Average,2,8,Petrol,Manual,1000,129170,0.998978405,20/4/2023,6/5/2025,Third,16499,8,0,10.11941507,0.953541614,Good,Worn Out,New,1
Truck,33647,0.96704517,Good,4,4,Diesel,Automatic,2000,140819,0.962229268,10/1/2024,21/6/2024,Second,20754,9,1,11.80444652,0.988124064,Worn Out,New,Weak,1
Truck,70649,0.98235259,Good,4,7,Electric,Automatic,2000,50809,0.970666658,30/7/2023,20/11/2024,First,16988,2,0,14.8914596,0.963726964,New,New,Good,1
Truck,57127,1.003131746,Good,4,6,Diesel,Automatic,2000,64002,0.964822259,10/1/2024,21/8/2024,Second,16936,2,1,16.60842774,0.979182292,New,Good,Good,1
Truck,59554,0.973962915,Good,0,1,Diesel,Automatic,2500,56696,0.953395823,17/8/2023,18/2/2026,First,25145,3,3,17.57502771,1.010775895,New,Good,Weak,1
Truck,44671,0.964468368,Good,2,4,Petrol,Automatic,1000,39476,1.045285821,29/12/2023,12/11/2024,Third,11712,4,1,10.34152947,1.003362067,New,New,Weak,1
Truck,52290,1.014950184,Average,0,3,Electric,Manual,1000,58761,1.037096366,2/6/2023,26/9/2024,First,19370,9,0,10.90078158,1.040953724,Good,Worn Out,New,1
Truck,56549,1.037176106,Good,0,7,Petrol,Automatic,2000,111218,1.000836027,26/12/2023,14/7/2024,First,10025,2,0,15.00000585,0.951833215,Worn Out,Worn Out,Weak,1
Truck,62075,0.97472009,Good,0,10,Diesel,Automatic,1000,75226,0.987424047,15/9/2023,20/8/2024,Second,18326,4,1,11.84321505,1.031531966,New,Good,Weak,1
Truck,67407,0.988191425,Poor,5,5,Petrol,Automatic,1500,47887,0.967091733,24/8/2023,13/9/2025,Second,26361,2,2,19.11149435,0.973497235,Good,Good,Weak,1
Truck,50520,0.961348338,Good,4,7,Petrol,Manual,1000,6559,0.973926232,5/2/2024,3/1/2025,First,21327,6,1,16.62614766,1.001430114,Worn Out,New,Good,1
Truck,36691,0.996496744,Average,2,7,Diesel,Automatic,2000,108982,1.042480986,16/4/2023,22/11/2025,Third,5376,7,1,12.80017026,1.029266634,New,New,Good,0
Truck,79908,1.001206597,Good,3,6,Electric,Automatic,800,140872,1.02790957,11/4/2023,19/3/2025,First,29514,5,1,14.77989437,1.008905124,New,Good,Good,0
Truck,33100,1.004133685,Average,5,7,Electric,Automatic,800,119469,0.975430219,4/2/2024,12/1/2025,First,16123,8,3,12.21180466,1.010162703,New,Worn Out,Weak,1
Truck,59777,1.02411525,Poor,3,9,Electric,Automatic,800,18565,1.047830563,25/6/2023,6/12/2024,Third,13732,10,3,19.19831482,1.025420645,Worn Out,Good,Weak,1
Truck,34217,0.969234691,Good,0,1,Petrol,Automatic,2500,93193,0.950453397,25/12/2023,1/5/2024,Third,27267,2,2,16.33618326,0.966805203,Worn Out,New,Weak,1
Truck,76256,1.045103061,Poor,4,2,Petrol,Automatic,1000,30570,0.989426291,5/10/2023,13/7/2025,Third,22787,10,3,11.65937097,1.014515694,Worn Out,Good,Good,1
Truck,49040,0.970610818,Good,3,9,Diesel,Automatic,2500,114769,0.987574716,9/2/2024,20/5/2024,Second,16969,2,3,16.63721064,1.041238118,New,Good,Good,0
Truck,43271,0.957450962,Average,4,6,Electric,Manual,2500,33679,0.960247945,18/6/2023,9/2/2025,Third,22002,4,2,11.41186618,0.957470316,Worn Out,Worn Out,Weak,1
Truck,65440,0.959618665,Poor,0,4,Diesel,Manual,1000,47555,1.01881545,2/12/2023,10/3/2025,Second,11186,2,0,19.205351,0.989465892,New,New,New,0
Truck,45752,0.995988418,Poor,5,1,Diesel,Manual,2000,107553,1.006788515,14/2/2024,9/7/2025,Third,13942,2,0,17.17670739,0.973948904,Good,New,New,1
Truck,47694,0.968625709,Good,3,7,Petrol,Automatic,2500,27941,0.996895088,19/4/2023,31/12/2025,Third,9067,10,3,18.80230796,1.005815255,Worn Out,Worn Out,New,1
Truck,78501,0.988866579,Poor,1,7,Electric,Automatic,1000,147189,1.037033948,8/7/2023,6/2/2025,Third,25403,1,0,19.35275997,1.010131863,Worn Out,Good,Weak,1
Truck,56673,0.981328791,Poor,4,8,Petrol,Manual,2000,133791,1.045750269,12/4/2023,12/11/2025,Third,29633,4,2,15.22865086,1.027987936,Worn Out,Worn Out,Weak,1
Truck,45243,1.031644432,Poor,2,10,Electric,Automatic,1000,23237,0.981416115,20/12/2023,11/9/2025,Third,10061,6,1,15.02867982,0.957032363,New,Worn Out,New,1
Truck,51466,1.022661991,Poor,2,1,Diesel,Manual,1500,92560,0.950886189,14/8/2023,10/12/2024,Third,21789,8,2,14.15547824,1.019451308,New,New,Good,1
Truck,44103,0.96295031,Poor,1,4,Petrol,Automatic,800,40742,1.037654604,12/5/2023,12/3/2026,Second,21476,4,2,14.85611958,0.985902666,Worn Out,Worn Out,New,1
Truck,69078,0.984306243,Good,3,4,Petrol,Manual,2500,147242,1.049670335,6/11/2023,10/2/2026,First,23552,6,3,11.23495757,0.995482459,Good,Worn Out,Good,1
Truck,66194,0.997123889,Poor,3,9,Petrol,Manual,2000,8517,1.028741536,30/9/2023,30/9/2024,Third,9976,9,1,15.80312209,0.974446583,New,New,New,1
Truck,39240,0.995535602,Average,3,2,Electric,Manual,2000,133895,0.973105772,8/12/2023,29/5/2024,First,6468,6,2,19.30887613,0.969078157,New,Good,Good,1
Truck,48390,0.996661573,Average,1,6,Diesel,Manual,1000,5003,0.95032039,24/5/2023,9/10/2024,Third,25607,10,1,11.05125646,0.958957584,Good,New,Weak,1
Truck,76834,1.049780075,Poor,4,8,Diesel,Manual,800,62456,1.032941197,23/8/2023,7/2/2026,Second,27660,4,0,11.09604789,0.998173511,Worn Out,New,Weak,1
Truck,72109,0.990802517,Good,5,10,Electric,Automatic,1500,132792,0.990242575,10/8/2023,28/10/2025,First,8714,7,0,16.93765939,1.008063979,Good,Good,New,1
Truck,79269,1.040639542,Good,0,1,Petrol,Manual,1500,68879,0.993764471,4/2/2024,20/3/2025,First,18432,3,1,16.44172004,1.049999464,Good,New,New,0
Truck,70340,0.992148125,Poor,1,4,Petrol,Automatic,800,101149,1.049735127,30/9/2023,16/9/2024,First,6856,6,0,11.72722174,0.980576843,Worn Out,Good,New,0
Truck,50768,1.043539956,Poor,5,7,Electric,Manual,1000,118849,0.982239964,12/4/2023,16/10/2025,Second,16926,5,2,17.14314161,0.993513618,Worn Out,New,Good,1
Truck,36724,0.96166173,Average,2,2,Electric,Automatic,2500,110505,0.972610484,16/5/2023,28/12/2024,Second,17277,2,0,17.19750383,1.04545153,Good,Good,Weak,1
Truck,31915,1.049362684,Good,3,5,Petrol,Manual,800,25168,1.031796281,1/5/2023,8/8/2025,Second,6389,7,1,19.46115652,1.019327378,Good,New,Good,0
Truck,57766,0.96167427,Average,4,4,Diesel,Manual,1000,73681,0.952892648,29/8/2023,18/9/2025,First,21424,5,2,17.01795457,1.0055321,Worn Out,New,Weak,1
Truck,69308,1.035118498,Poor,3,7,Petrol,Manual,800,99619,1.019818569,26/12/2023,10/7/2024,First,24193,3,3,15.48508885,0.999015784,Good,Good,New,1
Truck,73744,0.953294822,Average,4,6,Electric,Manual,1000,119965,0.999690258,28/2/2024,3/2/2026,Second,10483,1,2,10.59377128,0.959956969,Good,Good,New,1
Truck,38415,0.95141488,Poor,0,5,Diesel,Automatic,1000,70773,1.039491819,22/4/2023,4/1/2025,Second,7679,9,1,11.01649456,0.982385148,New,New,Good,0
Truck,76053,0.976397314,Poor,5,1,Petrol,Automatic,2500,5302,1.002375559,3/6/2023,15/1/2025,Second,22844,1,0,11.84071448,0.986702859,New,Good,New,1
Truck,66626,0.959868264,Poor,3,5,Diesel,Manual,1000,93370,0.955630653,30/11/2023,27/7/2025,Third,11684,8,1,15.97581988,1.04864428,Good,Worn Out,New,1
Truck,37023,1.049351483,Good,2,1,Electric,Manual,2000,121440,0.969014175,12/1/2024,4/10/2024,First,18995,6,2,12.7793201,1.014950413,Good,New,Good,0
Truck,56691,1.003320557,Poor,4,1,Diesel,Manual,800,93443,0.970972664,2/7/2023,12/6/2025,Third,14472,8,1,15.20886826,0.985579668,Worn Out,New,New,1
Truck,60923,1.041961568,Poor,0,10,Electric,Manual,800,111905,1.038901118,15/2/2024,17/1/2026,Second,12647,8,2,15.54113776,1.046690189,Worn Out,Good,Good,1
Truck,32322,1.002457146,Poor,1,8,Petrol,Automatic,2000,118261,0.976687882,9/8/2023,18/4/2025,Third,16121,9,1,19.13516113,0.990298818,Worn Out,Worn Out,Weak,1
Truck,59558,0.96312953,Poor,1,1,Diesel,Manual,2000,113738,1.035309742,30/11/2023,25/5/2024,Third,23313,10,1,14.50105512,0.98664201,Good,Worn Out,New,1
Truck,31372,1.041498311,Average,0,10,Electric,Automatic,2000,144273,0.976339919,15/2/2024,26/2/2026,First,13343,6,2,17.58020038,0.990382141,Worn Out,Good,Good,0
Truck,39987,0.983187936,Good,2,3,Electric,Manual,800,115815,0.971973925,18/12/2023,6/3/2025,First,29615,8,2,18.18416893,1.013931816,Good,Good,New,1
Truck,58358,1.035881559,Average,2,1,Petrol,Manual,1000,75389,0.993371915,14/9/2023,9/12/2025,Third,28462,9,3,11.2814861,1.025372589,Good,Good,Good,1
Truck,32657,1.019733408,Poor,1,6,Diesel,Manual,1000,144740,1.043425363,20/2/2024,27/9/2025,First,8485,10,2,12.42250852,1.015905157,Worn Out,Worn Out,New,1
Truck,52393,0.997339578,Poor,2,8,Diesel,Manual,2500,138670,0.975656575,16/4/2023,19/4/2025,First,12142,3,3,14.7387468,1.014388948,New,Worn Out,New,1
Truck,53821,1.010932771,Average,1,4,Electric,Automatic,1500,149274,0.987665839,1/7/2023,3/2/2025,Third,17501,2,0,15.90269222,1.019922281,Good,Good,New,0
Truck,58659,1.046951333,Good,4,7,Electric,Automatic,1000,85087,1.030231319,4/5/2023,5/5/2024,Second,29164,9,0,19.35591093,1.033689587,New,New,New,1
Truck,58998,1.043632257,Good,4,7,Petrol,Manual,800,143422,0.986397937,28/2/2024,13/2/2025,Third,14668,9,1,14.99696101,0.993645509,New,Good,Weak,1
Truck,75371,0.984274298,Poor,5,4,Petrol,Manual,800,21697,0.964901866,3/9/2023,12/11/2025,First,24247,6,0,15.23673511,1.018798904,Worn Out,Worn Out,Good,1
Truck,57044,0.96230214,Good,3,2,Diesel,Manual,800,145477,1.029014377,16/2/2024,5/9/2024,Third,27824,6,1,16.0430849,0.991484314,Worn Out,New,Weak,1
Truck,62916,1.041430107,Average,4,5,Petrol,Manual,1500,2267,0.961046728,19/11/2023,8/3/2025,Third,15115,7,0,13.88224043,1.014110228,Good,Worn Out,Good,1
Truck,31096,1.023650887,Good,4,3,Petrol,Manual,1500,28871,0.998156904,8/9/2023,4/1/2026,Second,29010,7,0,12.96864957,0.975389603,Worn Out,Worn Out,Good,1
Truck,63279,0.991657551,Average,2,9,Diesel,Manual,2000,148990,1.01767098,2/5/2023,30/4/2025,Second,16110,1,1,15.05703184,1.013314552,Good,Worn Out,Weak,1
Truck,71465,0.956031132,Good,0,3,Electric,Automatic,2000,115051,0.970825113,3/8/2023,2/6/2024,First,15355,4,2,10.5241455,1.031045703,New,Good,Good,0
Truck,52270,1.024004804,Poor,0,8,Diesel,Manual,800,131812,1.015688503,20/9/2023,29/7/2024,Second,14722,4,0,19.16929447,0.995789485,Worn Out,Worn Out,Weak,1
Truck,42417,1.036506353,Good,2,2,Petrol,Manual,2500,147518,0.959544473,30/7/2023,7/10/2025,Second,23844,1,1,15.68058674,0.987192777,Good,Good,New,0
Truck,50532,0.995668466,Poor,3,9,Petrol,Automatic,1000,68472,1.023840344,8/8/2023,16/7/2025,Second,26848,3,0,14.255834,1.012426835,Good,Worn Out,New,1
Truck,65795,0.977441343,Average,4,1,Electric,Manual,2000,41358,0.987111664,31/1/2024,1/11/2025,Third,5645,2,0,13.55555243,0.966217415,Good,New,Weak,1
Truck,79009,0.98489756,Good,3,7,Diesel,Automatic,2000,24965,0.96250356,9/1/2024,5/6/2025,Second,5906,6,1,12.62003437,0.9605456,Good,Worn Out,New,1
Truck,67519,1.017079463,Average,2,2,Petrol,Automatic,1500,18104,1.021173316,26/11/2023,3/6/2025,First,8380,10,2,14.88630039,0.997632354,New,New,New,1
Truck,64760,0.951680467,Average,4,2,Petrol,Manual,1500,89148,1.015433102,22/8/2023,13/9/2024,First,15161,2,1,15.63756386,0.986477479,New,New,Good,1
Truck,52101,0.969662499,Poor,2,7,Electric,Manual,1000,93299,1.035698966,26/11/2023,24/3/2026,First,24404,8,1,14.2299888,1.041977967,New,Good,Good,1
Truck,44970,1.024593322,Average,1,2,Diesel,Manual,2500,136344,1.015713739,16/10/2023,22/11/2025,Third,23984,6,0,19.91818766,1.024432442,New,New,Good,0
Truck,58481,1.02849772,Poor,3,8,Diesel,Manual,2500,9665,0.963268733,5/1/2024,14/9/2025,Second,18096,7,2,11.96750649,1.049104675,Good,Good,New,1
Truck,46299,0.996391187,Average,0,10,Petrol,Automatic,800,34958,1.024850575,13/9/2023,3/11/2025,Second,7432,7,1,19.56191306,0.991228405,Worn Out,Worn Out,New,1
Truck,56944,0.969514901,Poor,5,8,Diesel,Automatic,1500,139656,0.964823396,12/4/2023,7/5/2024,Second,6394,9,3,10.36827713,0.95506277,Worn Out,New,Weak,1
Truck,70248,1.035434695,Good,0,7,Electric,Automatic,2500,2276,1.027805273,1/10/2023,10/6/2024,First,24417,10,3,13.48331661,0.965442285,New,New,New,1
Truck,45538,1.03409498,Good,2,9,Diesel,Automatic,1500,60196,0.992871922,3/12/2023,31/10/2025,First,6973,10,3,16.47557387,1.008780748,Worn Out,Good,Good,1
Truck,54651,1.011941802,Good,4,9,Diesel,Automatic,2000,18229,1.045252621,10/9/2023,21/5/2025,First,26285,5,0,19.87292351,1.017189937,New,New,Good,1
Truck,56252,1.000085035,Poor,4,8,Diesel,Automatic,800,91450,0.976612474,12/5/2023,21/9/2025,First,21032,7,1,15.14841646,0.971498817,Good,New,New,1
Truck,40763,1.036558951,Average,5,2,Electric,Manual,1000,95907,1.040993051,26/5/2023,23/5/2024,Third,5213,6,0,13.81527162,1.024959415,Good,Worn Out,Good,1
Truck,71160,1.018830262,Poor,0,7,Electric,Manual,1500,122972,1.029005296,2/1/2024,24/10/2024,Second,28919,6,1,11.21099506,1.024318084,Worn Out,Worn Out,New,1
Truck,70142,1.046746102,Poor,0,2,Diesel,Manual,1500,139302,1.032185982,31/3/2023,20/6/2025,First,11957,2,1,11.49321528,1.016729625,Good,Worn Out,New,1
Truck,77675,0.981629018,Poor,1,5,Electric,Manual,2000,18943,1.023003635,8/4/2023,1/3/2025,Third,7677,4,3,17.81352203,1.048808319,Good,Good,Good,0
Truck,46219,1.028892408,Poor,4,6,Petrol,Automatic,1500,66227,1.009157896,26/4/2023,19/10/2025,First,28333,6,2,10.41893289,0.971613703,Good,New,Good,1
Truck,71665,1.048324863,Average,5,4,Diesel,Manual,2000,55906,1.037379103,23/5/2023,9/9/2025,Third,10192,5,1,11.59398441,1.012977669,Worn Out,Worn Out,New,1
Truck,74264,0.977788606,Average,5,1,Diesel,Automatic,2000,108652,1.038621466,22/1/2024,22/7/2025,First,12142,1,1,12.69300221,1.029474457,Good,Worn Out,Good,1
Truck,78493,1.02413047,Good,4,3,Diesel,Automatic,1500,36226,1.045787338,30/3/2023,10/10/2024,Second,12131,6,3,17.79620305,1.036704821,Good,Worn Out,Good,1
Truck,31561,1.039379207,Average,2,5,Petrol,Automatic,2000,122090,0.963142775,10/4/2023,20/8/2025,Third,18416,2,1,18.61598435,1.0359101,New,Worn Out,New,1
Truck,71028,0.951541985,Poor,2,8,Petrol,Manual,2500,6209,0.95170294,23/5/2023,21/7/2024,First,23669,3,0,19.67685597,1.022049382,Good,Worn Out,Weak,1
Truck,50839,0.992452633,Average,2,2,Electric,Automatic,2000,13579,0.981813921,21/7/2023,17/4/2025,First,18661,3,3,19.4890342,1.025561946,Worn Out,Good,New,0
Truck,43360,1.001467828,Good,3,7,Diesel,Automatic,1000,26694,1.0484433,11/6/2023,8/5/2024,Third,28374,1,2,15.56771572,1.03712544,Good,Good,Good,0
Truck,51091,0.979195946,Poor,2,9,Diesel,Automatic,2500,149496,1.013619535,12/11/2023,12/11/2024,Second,10673,2,2,18.77853164,0.959140836,Worn Out,Good,New,1
Truck,70024,1.019839257,Poor,0,3,Petrol,Manual,1500,135123,0.985627233,27/5/2023,22/10/2025,Third,26902,7,0,16.50401031,1.008388063,Good,Good,Weak,1
Truck,32680,0.993935161,Good,3,2,Petrol,Automatic,2000,135939,1.048736726,19/1/2024,21/9/2025,First,20649,2,3,11.38056577,1.038960268,Good,New,Good,0
Truck,35793,0.978125508,Average,0,1,Diesel,Manual,2500,19375,0.996739899,23/1/2024,6/3/2025,Third,22286,7,3,10.69563057,1.030867621,New,Good,Good,0
Truck,68406,1.044946146,Poor,1,2,Petrol,Manual,2000,66387,1.003731802,27/12/2023,15/5/2024,Third,15589,3,0,16.0093285,0.985880606,Good,Worn Out,Good,1
Truck,50713,0.995787879,Average,3,6,Electric,Manual,1000,2087,1.033007377,20/1/2024,8/7/2024,First,20700,4,1,11.03292735,1.031486447,Worn Out,Good,Good,1
Truck,73586,0.992520007,Average,1,9,Diesel,Automatic,1500,103309,0.976956974,13/11/2023,6/9/2025,Third,18373,5,0,18.54148847,1.046669205,Good,New,Good,0
Truck,75413,0.988698659,Average,2,3,Diesel,Manual,2000,21479,1.034545761,5/1/2024,1/10/2024,Second,11201,3,0,13.50041783,0.95878645,Good,Good,Good,0
Truck,65409,0.963465627,Good,3,10,Petrol,Manual,1500,54865,0.999124674,8/9/2023,3/1/2025,Third,28220,6,0,18.78780725,0.999975816,Worn Out,Worn Out,New,1
Truck,57270,1.016566674,Good,3,3,Diesel,Manual,1500,34307,0.971289776,6/10/2023,15/3/2026,Third,20521,9,1,10.66382843,1.023194631,Good,Good,New,0
Truck,77342,1.017273373,Good,0,9,Diesel,Manual,1000,133816,1.040008696,1/9/2023,10/10/2025,Third,17828,6,1,13.14988899,0.982294007,Worn Out,New,New,0
Truck,69820,1.013848179,Good,3,3,Electric,Manual,2500,29369,0.953720557,13/1/2024,23/12/2025,Third,14510,2,1,18.51115048,1.009834067,Good,Good,New,0
Truck,36485,0.976376429,Good,5,6,Electric,Manual,2000,116665,1.02371321,17/5/2023,13/12/2025,Second,13463,2,3,14.26237047,1.002725175,New,Good,New,1
Truck,73908,0.968502203,Poor,5,4,Petrol,Manual,2500,113619,0.979420368,11/10/2023,31/8/2024,First,15344,4,2,18.24132989,1.039736723,New,Good,New,1
Truck,63813,1.030978565,Average,0,3,Electric,Manual,2000,74034,1.023179419,9/5/2023,26/1/2025,Third,18200,9,3,10.21741163,0.980132029,New,Worn Out,New,1
Truck,57472,0.96568085,Good,1,6,Diesel,Automatic,1500,63222,0.950980624,22/4/2023,8/6/2025,Third,23741,3,3,13.73261647,0.981776187,Good,New,Good,0
Truck,38549,1.009370027,Poor,1,1,Diesel,Manual,1000,27642,0.964074329,7/12/2023,3/12/2025,First,8273,3,2,14.60793277,0.985299297,Good,Worn Out,Good,1
Truck,52041,1.015637076,Poor,5,8,Diesel,Automatic,800,25413,1.048348735,25/5/2023,29/3/2026,Third,13291,6,1,18.20040827,1.032399096,Good,Worn Out,New,1
