Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance
Truck,50485,Poor,2,2,Electric,Manual,1000,27009,19/12/2023,22/1/2025,First,10371,7,1,14.81581035,Good,New,Weak,1
Truck,59269,Average,4,5,Electric,Manual,1500,40722,18/4/2023,26/12/2024,Second,6149,7,3,16.80228039,Good,Worn Out,Good,1
Truck,70328,Good,0,4,Electric,Automatic,1000,120272,28/7/2023,13/5/2024,Third,22984,3,0,10.78569416,New,Good,Weak,1
Truck,62239,Poor,4,8,Electric,Automatic,2500,50010,29/6/2023,18/6/2025,Third,24697,6,0,12.44332024,Worn Out,Worn Out,Good,1
Truck,71242,Good,2,5,Petrol,Automatic,2500,40682,8/6/2023,22/11/2024,Second,9394,9,2,19.90578632,Good,Good,Weak,1
Truck,57601,Good,4,2,Petrol,Automatic,1500,90328,2/12/2023,3/12/2025,Second,11516,7,2,17.76784176,Good,Good,Good,1
Truck,35050,Average,2,9,Electric,Automatic,2000,109172,6/6/2023,4/1/2026,Third,8538,6,0,11.99509696,New,Good,Weak,1
Truck,51906,Good,1,3,Electric,Manual,800,64606,17/6/2023,18/3/2025,Third,5440,7,0,11.10433575,Good,Good,Weak,1
Truck,40752,Good,1,9,Electric,Manual,2000,95076,27/2/2024,16/3/2025,Third,6400,8,0,18.42736255,Worn Out,Worn Out,Good,1
Truck,75158,Poor,2,7,Diesel,Automatic,2000,72753,18/2/2024,7/8/2024,Third,24393,3,2,19.19920768,New,New,Weak,1
Truck,38923,Poor,3,9,Petrol,Manual,2500,36491,18/4/2023,2/12/2025,Third,12156,9,1,11.14691112,New,Good,Good,1
Truck,51439,Good,3,1,Petrol,Manual,800,115677,29/1/2024,12/8/2025,Second,5198,2,3,14.64661058,Worn Out,Worn Out,Good,1
Truck,49923,Average,3,9,Petrol,Manual,1500,23680,1/2/2024,13/6/2024,Second,28173,5,2,11.17790869,New,New,New,1
Truck,78159,Good,5,2,Diesel,Manual,2000,36719,1/6/2023,13/2/2026,Third,27991,6,1,19.56584215,Good,New,Weak,1
Truck,32900,Average,0,1,Diesel,Automatic,1000,31666,20/1/2024,10/11/2024,Second,20505,9,3,15.77297581,Worn Out,New,Good,1
Truck,51640,Poor,3,7,Diesel,Manual,2500,17696,13/5/2023,12/11/2024,Second,6799,6,1,10.85436965,Good,Good,New,1
Truck,56031,Average,1,5,Electric,Automatic,1000,22483,26/5/2023,23/11/2024,First,17937,8,1,17.48766235,Worn Out,Good,Good,0
Truck,76234,Poor,1,4,Electric,Manual,800,84938,14/7/2023,17/12/2024,Third,24852,3,0,11.91246819,Good,Worn Out,New,1
Truck,46546,Average,5,8,Diesel,Automatic,2500,97890,8/2/2024,23/3/2025,First,27560,3,2,12.80207681,New,New,New,1
Truck,70030,Poor,0,9,Diesel,Manual,1500,148430,20/6/2023,23/6/2024,Second,28041,1,2,11.67465827,Worn Out,Good,Good,0
Truck,37859,Average,1,7,Diesel,Manual,2000,30641,3/8/2023,28/2/2026,Third,24676,1,1,10.23687924,Good,Good,Weak,1
Truck,68047,Average,0,6,Electric,Manual,800,146675,9/9/2023,22/2/2026,Third,25437,2,1,14.94143387,Worn Out,New,New,0
Truck,63665,Average,3,6,Diesel,Automatic,2500,112568,4/7/2023,15/12/2025,Second,21247,10,1,18.47215791,Good,New,New,1
Truck,54526,Poor,2,4,Diesel,Automatic,2000,42174,5/2/2024,23/7/2024,Third,20405,2,2,15.23680342,Good,Worn Out,Weak,1
Truck,35667,Average,0,5,Electric,Automatic,800,146173,6/2/2024,29/3/2025,Second,22072,1,1,17.35268608,Worn Out,Worn Out,New,1
Truck,39295,Poor,2,1,Electric,Manual,800,42075,25/2/2024,8/3/2025,Second,23531,9,2,16.30094997,Good,Good,Good,1
Truck,35998,Poor,1,6,Electric,Manual,1000,111317,12/7/2023,13/3/2026,First,8622,6,3,14.32167273,Good,Worn Out,New,1
Truck,47763,Good,0,8,Electric,Automatic,2000,12790,25/12/2023,26/12/2024,Third,27765,4,0,19.06080333,Worn Out,New,New,0
Truck,73612,Average,2,8,Electric,Automatic,2000,20538,8/8/2023,10/5/2025,First,18745,8,2,14.24766219,Worn Out,Good,New,1
Truck,45622,Good,4,7,Electric,Manual,1500,148830,7/4/2023,7/3/2026,Third,10912,8,0,15.79223031,Worn Out,New,New,1
Truck,78022,Poor,5,6,Diesel,Manual,2000,41954,4/9/2023,8/1/2026,Third,13580,6,3,10.67632701,Worn Out,Good,Good,1
Truck,45588,Good,2,5,Petrol,Automatic,1000,22154,12/2/2024,5/8/2025,First,7689,6,0,15.8547322,Worn Out,Good,New,0
Truck,31061,Poor,1,6,Petrol,Automatic,800,124307,17/5/2023,3/6/2024,Second,26397,4,3,19.22555475,Worn Out,Worn Out,New,1
Truck,34943,Good,5,2,Diesel,Manual,1000,7106,13/12/2023,21/1/2025,First,18731,2,3,16.46275409,Good,Good,Good,1
Truck,70903,Good,4,2,Petrol,Automatic,1000,119232,8/5/2023,25/7/2025,First,17965,5,1,17.01186537,New,New,Weak,1
Truck,56284,Average,5,2,Electric,Automatic,1000,26348,11/9/2023,1/5/2025,Second,20531,5,3,12.89351717,Worn Out,Good,Good,1
Truck,37408,Average,1,3,Petrol,Manual,800,146005,20/4/2023,25/12/2024,Second,18056,10,0,17.59684303,New,Good,New,0
Truck,34105,Average,1,3,Electric,Automatic,800,101037,26/2/2024,4/6/2025,Third,9519,1,3,10.38419677,Good,Worn Out,Weak,1
Truck,70682,Average,3,4,Diesel,Automatic,1000,24880,28/5/2023,27/6/2024,First,9790,3,0,15.7667991,Worn Out,New,Good,1
Truck,49001,Average,5,5,Petrol,Automatic,1000,53011,28/11/2023,25/12/2024,Second,5585,10,3,16.84182727,Worn Out,Worn Out,Good,1
Truck,52144,Average,4,2,Petrol,Manual,800,61887,18/4/2023,4/9/2024,Second,12820,10,3,18.49947497,Good,Worn Out,Good,1
Truck,59648,Good,5,3,Electric,Automatic,1500,60908,6/12/2023,4/5/2024,Second,23938,4,1,17.32064746,Worn Out,New,New,1
Truck,60689,Average,2,10,Diesel,Manual,1500,95013,20/1/2024,26/11/2024,Second,19411,4,0,14.9298557,Worn Out,New,New,0
Truck,62027,Good,2,7,Diesel,Automatic,2500,29428,17/5/2023,7/11/2024,Third,13241,1,2,14.80069187,New,Worn Out,Good,1
Truck,40331,Good,4,9,Diesel,Manual,1000,37691,13/8/2023,7/4/2025,Second,10606,1,0,19.90647926,New,Good,Good,1
Truck,31466,Average,3,9,Electric,Manual,800,124598,9/7/2023,1/2/2025,First,20109,6,2,18.15098207,Worn Out,Worn Out,Weak,1
Truck,66757,Good,5,4,Petrol,Automatic,1500,62624,23/4/2023,20/6/2024,Second,5409,1,3,16.8107619,Worn Out,Good,New,1
Truck,50936,Poor,0,6,Electric,Automatic,1000,64535,12/11/2023,10/7/2024,First,25299,6,0,13.32027412,Worn Out,Good,Weak,1
Truck,66476,Poor,1,3,Diesel,Automatic,2500,51558,23/4/2023,26/6/2025,Third,21100,8,2,19.35533619,Worn Out,Worn Out,Good,1
Truck,31562,Average,0,3,Electric,Manual,800,110083,24/1/2024,4/12/2024,Third,29447,3,2,13.0089184,New,New,New,0
Truck,34412,Poor,5,7,Petrol,Manual,2000,7220,25/5/2023,31/8/2024,Second,12190,1,0,15.50069728,Worn Out,New,New,1
Truck,67505,Poor,1,10,Electric,Manual,1000,124754,6/4/2023,30/8/2024,Second,9094,4,2,14.12759419,New,Worn Out,New,1
Truck,43546,Average,1,9,Electric,Manual,2500,73637,12/4/2023,26/9/2025,First,14017,2,2,19.32356303,Worn Out,Worn Out,Weak,1
Truck,47569,Good,1,9,Petrol,Manual,2000,110821,30/12/2023,11/11/2024,Third,20398,1,1,18.33866681,New,Good,Good,0
Truck,32951,Average,2,10,Diesel,Manual,2000,72890,17/7/2023,15/6/2025,First,21072,9,2,16.2725313,Good,Worn Out,Good,1
Truck,72266,Good,5,5,Diesel,Manual,2000,24151,10/2/2024,26/3/2025,Second,8131,10,1,13.0693507,Good,Good,Good,1
Truck,42805,Good,3,3,Electric,Automatic,1000,114393,24/8/2023,31/5/2024,Third,29849,2,3,17.79191998,New,Good,New,0
Truck,57759,Poor,3,9,Diesel,Automatic,800,149749,5/2/2024,22/3/2026,Third,23252,6,0,16.65366779,New,New,Good,1
Truck,50494,Poor,3,2,Electric,Manual,800,110418,11/6/2023,18/11/2025,Third,13297,4,0,10.38920381,New,Worn Out,New,1
Truck,74797,Poor,4,4,Diesel,Automatic,1500,66282,16/2/2024,6/8/2024,Third,23187,10,3,11.92158969,New,New,Weak,1
Truck,62354,Average,2,3,Diesel,Automatic,2500,94984,21/7/2023,27/7/2025,Third,25937,7,2,12.98269214,Worn Out,Good,New,0
Truck,72601,Good,4,5,Electric,Manual,1000,148678,2/4/2023,19/3/2025,Second,24301,2,2,14.39244149,Worn Out,Good,Weak,1
Truck,62474,Poor,1,10,Petrol,Manual,2000,30016,24/5/2023,11/6/2025,First,14089,1,2,17.9924712,Worn Out,Worn Out,Weak,1
Truck,66748,Good,3,10,Diesel,Automatic,1500,50683,16/9/2023,1/10/2024,Third,20644,3,1,12.55518036,Good,Worn Out,Good,1
Truck,48633,Poor,0,3,Diesel,Automatic,1000,94060,2/1/2024,12/3/2026,First,25963,1,1,18.86809524,Good,New,Good,0
Truck,34885,Poor,5,5,Diesel,Automatic,2000,118141,20/4/2023,18/8/2025,Second,12827,10,3,19.53616732,Worn Out,New,Good,1
Truck,46525,Poor,1,1,Diesel,Manual,2500,129951,21/10/2023,22/3/2025,Second,5259,10,3,18.10365513,New,Worn Out,Weak,1
Truck,50292,Poor,3,7,Petrol,Automatic,1500,11385,25/12/2023,11/6/2025,Second,21378,2,3,14.80200106,Worn Out,New,Good,1
Truck,62168,Poor,5,5,Petrol,Automatic,800,123470,24/10/2023,14/7/2025,First,6256,2,0,11.26171441,New,Worn Out,New,1
Truck,36156,Average,1,4,Diesel,Manual,2000,3034,4/8/2023,31/7/2025,Third,25796,8,0,18.56668765,Worn Out,New,Good,0
Truck,70392,Poor,2,1,Diesel,Automatic,2000,117900,9/9/2023,23/9/2025,First,19284,5,0,18.12989187,Good,Good,New,1
Truck,76889,Poor,3,10,Diesel,Automatic,800,93043,8/11/2023,4/6/2024,Third,16526,6,1,12.78359492,Worn Out,Worn Out,New,1
Truck,43779,Poor,5,2,Diesel,Manual,1500,47943,16/8/2023,14/9/2024,First,20850,10,0,16.04560743,New,Worn Out,Weak,1
Truck,37118,Average,1,5,Diesel,Manual,1000,93673,28/4/2023,23/6/2024,Second,8531,8,1,12.60286383,Good,Worn Out,Good,1
Truck,77837,Good,3,2,Diesel,Manual,2500,63072,1/5/2023,28/5/2024,Second,13791,4,1,15.59138011,Good,New,Weak,1
Truck,51330,Average,5,1,Diesel,Manual,2000,68855,22/6/2023,14/10/2025,First,20999,2,1,10.64032822,Good,Good,New,1
Truck,55870,Poor,1,8,Diesel,Automatic,800,90462,12/2/2024,5/2/2025,Second,20021,8,0,19.35540656,Good,Worn Out,Weak,1
Truck,76907,Poor,3,8,Diesel,Automatic,2500,10941,26/1/2024,31/7/2025,First,14307,9,0,10.44992157,Worn Out,New,Good,1
Truck,30477,Good,1,2,Petrol,Automatic,800,16805,23/2/2024,4/1/2025,Second,11632,7,3,10.51082198,New,New,Weak,1
Truck,78677,Poor,5,5,Diesel,Automatic,1000,131349,17/1/2024,15/10/2024,Second,27484,8,3,19.12196553,Worn Out,Worn Out,Weak,1
Truck,63807,Poor,3,6,Diesel,Manual,800,86858,7/5/2023,19/2/2025,Third,17749,3,0,19.4882917,Good,Worn Out,Weak,1
Truck,66104,Good,5,2,Petrol,Manual,2000,69419,17/11/2023,27/7/2024,Third,27396,5,2,12.19947263,New,Worn Out,Good,1
Truck,62075,Average,3,10,Electric,Manual,2500,59225,6/12/2023,21/6/2024,Third,5196,3,3,17.05987611,Worn Out,Worn Out,Weak,1
Truck,69597,Average,1,5,Diesel,Manual,2500,10485,17/10/2023,5/9/2024,Third,18629,3,1,19.64586195,Good,New,Good,0
Truck,33966,Poor,0,7,Petrol,Automatic,1000,82677,18/10/2023,27/10/2025,Third,18103,5,1,19.94499914,Good,New,New,0
Truck,38076,Good,0,9,Diesel,Manual,1500,1580,28/6/2023,9/3/2026,Second,29866,8,0,14.73019655,Good,New,Weak,1
Truck,58790,Good,4,8,Diesel,Manual,800,79535,20/2/2024,6/3/2025,First,10700,10,0,19.66230104,Worn Out,Worn Out,New,1
Truck,66399,Good,1,3,Petrol,Automatic,1000,100132,1/8/2023,24/1/2026,First,14918,7,2,14.69448941,Good,New,Weak,1
Truck,61218,Good,1,6,Diesel,Manual,800,7418,13/12/2023,24/3/2026,Second,16157,10,1,12.85897762,New,Worn Out,New,1
Truck,70572,Poor,3,9,Electric,Manual,2500,36159,8/1/2024,18/1/2025,Third,9203,8,1,15.12306794,Worn Out,New,Good,1
Truck,54779,Good,3,6,Petrol,Automatic,800,127560,10/5/2023,18/10/2025,Second,21347,9,2,10.88522089,Worn Out,Good,Good,1
Truck,66624,Poor,2,3,Diesel,Automatic,1500,42511,18/8/2023,19/10/2025,Third,23523,2,2,18.45177821,Worn Out,Good,New,1
Truck,69339,Average,3,10,Diesel,Manual,1000,57450,16/1/2024,10/3/2026,Third,10319,3,0,18.06560528,New,New,Weak,1
Truck,59181,Good,1,3,Diesel,Automatic,2500,147011,14/12/2023,14/2/2026,First,22047,8,1,10.36363698,Worn Out,New,New,0
Truck,77584,Average,2,10,Diesel,Manual,2500,59611,12/9/2023,9/3/2025,Third,27452,4,1,11.11588774,Good,Worn Out,Good,1
Truck,35548,Average,2,9,Diesel,Manual,1500,115196,8/10/2023,22/7/2025,Second,21904,7,3,12.16649415,Worn Out,Worn Out,New,1
Truck,45711,Good,1,9,Petrol,Automatic,800,97224,31/10/2023,17/3/2026,Second,9356,4,1,16.95036618,Good,New,Good,0
Truck,47066,Poor,3,6,Petrol,Manual,2500,145801,20/12/2023,3/1/2026,First,21696,6,0,11.54641337,Good,Worn Out,Good,1
Truck,61300,Average,0,3,Electric,Manual,2000,101587,5/1/2024,23/8/2025,Second,26274,9,1,13.57759315,Worn Out,New,Good,0
Truck,56175,Good,5,6,Electric,Manual,1500,53988,10/6/2023,3/2/2026,First,25615,4,1,13.99396791,Worn Out,New,New,1
Truck,72881,Poor,2,7,Electric,Automatic,1000,129290,23/12/2023,13/9/2025,Second,25041,2,0,10.45079507,Worn Out,New,Good,1
Truck,42991,Average,2,10,Electric,Manual,2000,10777,27/7/2023,14/9/2024,Second,11149,9,0,10.47896709,Worn Out,Good,Good,0
Truck,41649,Good,2,9,Petrol,Manual,800,50326,20/2/2024,9/2/2025,Third,13374,1,0,11.24772135,Worn Out,Worn Out,Weak,1
Truck,33611,Good,2,8,Diesel,Automatic,1500,61570,11/11/2023,30/1/2025,Third,8754,1,2,12.36820711,New,Worn Out,New,1
Truck,36208,Poor,1,7,Electric,Manual,800,126282,3/5/2023,8/11/2025,First,21532,6,1,16.90460231,New,New,Weak,1
Truck,77740,Poor,4,2,Petrol,Manual,1500,15329,25/6/2023,3/8/2024,First,17299,2,1,15.84273967,Worn Out,Worn Out,Good,1
Truck,78114,Average,5,1,Electric,Manual,1000,124798,19/7/2023,30/1/2026,Second,14789,5,2,19.01318029,Good,Good,Weak,1
Truck,36182,Poor,4,1,Petrol,Automatic,2000,85365,28/1/2024,28/8/2024,First,9741,6,1,18.28690204,Worn Out,Good,New,1
Truck,36259,Good,4,7,Electric,Manual,2500,137223,3/8/2023,31/12/2024,Second,18220,2,1,15.31821781,Good,Worn Out,Weak,1
Truck,46704,Average,4,1,Diesel,Manual,1500,49880,26/12/2023,28/6/2025,First,16820,5,1,14.67737896,Worn Out,Good,Weak,1
Truck,70666,Average,0,7,Petrol,Automatic,2500,123582,10/8/2023,6/6/2025,Second,12894,1,0,12.99441903,Worn Out,New,New,0
Truck,59152,Average,4,3,Diesel,Manual,2500,84572,10/7/2023,14/6/2025,Third,14133,2,3,10.40043669,New,New,Good,1
Truck,41055,Good,0,8,Petrol,Manual,2000,138031,19/10/2023,10/11/2025,Third,28750,5,3,15.01699516,Good,Good,Weak,1
Truck,54013,Average,5,7,Petrol,Manual,800,70387,20/4/2023,19/11/2024,Third,22495,8,1,10.57402751,Good,Worn Out,New,1
Truck,44386,Average,1,8,Electric,Manual,2500,97788,9/7/2023,23/6/2024,First,16242,9,1,16.54033786,Worn Out,New,Weak,1
Truck,78987,Poor,0,3,Electric,Manual,2000,122908,5/5/2023,28/8/2024,Second,25996,9,3,16.34686096,Good,Good,Good,1
Truck,40157,Average,3,3,Diesel,Manual,1500,17738,4/8/2023,24/3/2026,Third,8175,5,3,13.25793924,Good,Good,Weak,1
Truck,46885,Poor,1,9,Diesel,Automatic,1000,12615,29/4/2023,30/1/2025,Second,13861,6,2,18.67656236,Worn Out,Good,New,0
Truck,66664,Good,0,3,Electric,Manual,2500,84988,13/6/2023,24/5/2025,Third,20031,7,2,18.11785505,New,New,Weak,1
Truck,35467,Poor,5,9,Electric,Manual,2000,104119,28/4/2023,14/3/2025,Second,10261,7,0,19.00281949,Worn Out,New,Good,1
Truck,41685,Good,1,1,Petrol,Manual,800,98556,13/1/2024,2/12/2025,Second,26551,7,0,15.34226718,Good,Worn Out,Weak,1
Truck,39757,Good,3,2,Electric,Manual,2000,27067,22/1/2024,29/12/2025,Third,13228,10,3,11.9788505,New,Good,Good,1
Truck,69467,Average,3,5,Electric,Automatic,800,2070,20/5/2023,14/2/2025,First,16237,3,3,19.28227642,Worn Out,New,New,1
Truck,38114,Good,0,6,Electric,Manual,2000,78899,22/12/2023,1/8/2024,First,23110,1,2,17.71651653,Worn Out,Worn Out,New,1
Truck,56129,Good,4,7,Diesel,Manual,2000,44891,28/4/2023,30/3/2025,First,10477,4,2,13.99492435,Good,Good,Weak,1
Truck,38015,Good,0,4,Petrol,Automatic,1500,109951,15/1/2024,7/3/2026,First,6510,10,2,16.89047943,New,Good,Good,1
Truck,54023,Poor,0,5,Electric,Automatic,1000,102893,8/6/2023,31/5/2025,Second,14573,9,1,10.58750013,Good,New,Good,0
Truck,64582,Poor,5,10,Petrol,Manual,1000,78294,17/9/2023,8/6/2024,First,18933,8,0,16.54697998,New,New,Good,1
Truck,39785,Good,0,5,Electric,Manual,2000,141670,3/4/2023,7/10/2024,Second,13170,5,1,15.53256859,New,Worn Out,New,1
Truck,79153,Good,0,8,Petrol,Automatic,800,73402,2/1/2024,22/4/2025,Third,6893,7,3,16.13952203,Good,Good,Good,0
Truck,79119,Poor,3,5,Electric,Automatic,800,142027,2/9/2023,22/9/2024,Third,27420,9,3,19.72317904,Good,Worn Out,Weak,1
Truck,36266,Poor,0,9,Diesel,Manual,1000,130376,2/6/2023,11/6/2024,Second,19644,2,0,13.06557595,Worn Out,Good,Good,0
Truck,55285,Good,2,4,Diesel,Manual,1000,125496,29/7/2023,4/8/2025,First,7689,9,2,16.5430247,Worn Out,Worn Out,Weak,1
Truck,42441,Poor,0,7,Petrol,Manual,2500,42376,3/8/2023,16/1/2025,First,17942,5,2,12.89547808,New,Worn Out,Good,1
Truck,60198,Good,2,8,Diesel,Manual,2500,51976,22/9/2023,29/10/2025,Second,26365,2,1,16.68470668,New,Worn Out,Good,1
Truck,35396,Good,3,7,Electric,Manual,1000,73357,8/10/2023,1/8/2025,First,13990,6,3,13.43928128,Good,New,Weak,1
Truck,50539,Poor,3,9,Electric,Manual,2000,49432,10/9/2023,11/8/2025,First,24872,1,0,16.99794091,Worn Out,Good,Good,1
Truck,47268,Good,0,2,Petrol,Manual,1000,18951,15/11/2023,3/7/2024,Second,23291,4,3,10.36031923,New,New,Good,0
Truck,76617,Good,5,3,Electric,Automatic,1000,126228,19/2/2024,27/8/2025,Third,29036,3,3,17.66404483,Worn Out,Good,Good,1
Truck,38796,Average,3,8,Diesel,Manual,1500,68076,14/10/2023,5/7/2024,Second,9578,7,2,12.3148259,New,Good,Good,1
Truck,73124,Good,5,5,Electric,Manual,1000,18391,15/11/2023,22/7/2025,Third,28888,4,2,15.14355941,Good,Worn Out,Good,1
Truck,51599,Poor,3,4,Petrol,Automatic,800,77481,25/10/2023,21/9/2025,Second,19103,10,3,18.1920355,Worn Out,New,Good,1
Truck,58287,Poor,5,6,Diesel,Automatic,800,129580,3/12/2023,4/10/2024,First,18295,1,0,14.13043721,Worn Out,New,New,1
Truck,34135,Poor,1,9,Diesel,Manual,1500,45297,8/12/2023,29/4/2024,Second,21282,3,0,17.49028348,Worn Out,New,Good,0
Truck,69146,Poor,1,4,Electric,Automatic,1000,80769,15/9/2023,26/1/2026,First,27607,2,2,17.57611658,Worn Out,New,Weak,1
Truck,74313,Poor,3,3,Electric,Manual,1500,9617,1/5/2023,9/4/2025,Second,26588,5,1,18.42613143,Worn Out,Worn Out,Weak,1
Truck,75201,Average,0,3,Petrol,Automatic,800,96903,28/1/2024,17/11/2024,First,10686,6,1,14.65891025,Worn Out,Good,New,0
Truck,77164,Good,5,7,Diesel,Manual,2500,44682,28/9/2023,17/6/2025,First,26650,4,2,16.77990516,Worn Out,Good,New,1
Truck,61519,Poor,5,5,Diesel,Manual,1000,122048,17/8/2023,14/12/2024,First,11040,8,3,19.08495623,Worn Out,New,Weak,1
Truck,32177,Good,2,7,Electric,Automatic,1500,110183,20/7/2023,5/6/2025,First,26473,8,1,10.07225598,Good,New,New,0
Truck,57070,Poor,1,4,Electric,Automatic,2500,57256,17/5/2023,21/4/2025,First,21201,7,1,12.26345004,Worn Out,Worn Out,New,1
Truck,75529,Poor,0,4,Diesel,Manual,2000,77555,1/5/2023,28/9/2025,Second,25259,1,0,12.72175803,Good,Worn Out,Good,1
Truck,35826,Good,0,8,Diesel,Automatic,2000,66366,28/7/2023,10/6/2025,Third,9902,7,1,14.73748192,Worn Out,New,Weak,1
Truck,79877,Good,5,8,Electric,Manual,2000,47298,24/2/2024,17/8/2025,First,10245,10,3,12.66532024,Good,Worn Out,Weak,1
Truck,72704,Poor,2,5,Electric,Manual,800,105350,18/6/2023,18/9/2024,Third,27661,8,2,19.29516272,New,Worn Out,Weak,1
Truck,66107,Good,4,4,Electric,Manual,2500,116663,7/5/2023,27/10/2025,Third,13940,10,1,18.7648626,New,New,New,1
Truck,46170,Poor,4,1,Diesel,Manual,1500,33036,18/12/2023,5/11/2024,Second,15902,8,0,13.68184322,New,New,Good,1
Truck,40692,Poor,4,9,Electric,Automatic,800,43881,2/4/2023,18/10/2025,Third,22828,2,3,16.81201816,Good,New,New,1
Truck,61638,Good,0,7,Diesel,Manual,2500,106291,3/7/2023,22/12/2025,Second,18561,2,2,11.18264199,Worn Out,Good,Good,0
Truck,30790,Average,1,5,Petrol,Manual,1500,89121,25/9/2023,28/11/2025,Second,20526,5,0,15.08835531,New,Worn Out,Good,1
Truck,69597,Average,3,4,Diesel,Manual,800,11949,31/8/2023,23/8/2024,Second,18971,3,0,15.62570753,New,New,New,1
Truck,43927,Poor,3,3,Electric,Automatic,2500,115381,20/10/2023,21/2/2025,Third,17751,10,2,11.24785987,New,Worn Out,Weak,1
Truck,44778,Poor,4,7,Electric,Manual,2000,72265,16/10/2023,24/6/2025,First,8176,9,2,10.23262748,Worn Out,Worn Out,New,1
Truck,62465,Poor,3,1,Diesel,Automatic,800,88864,1/2/2024,15/7/2024,Second,20634,7,1,15.73608733,Worn Out,Good,Weak,1
Truck,52791,Poor,0,7,Diesel,Automatic,1000,104127,6/10/2023,18/4/2025,First,7021,4,3,10.69952011,Good,New,New,0
Truck,31935,Average,3,6,Electric,Manual,2000,120440,15/5/2023,3/9/2025,Second,19457,2,3,12.98567982,New,Worn Out,Good,1
Truck,33913,Average,1,3,Diesel,Manual,2000,106407,7/12/2023,21/7/2025,Second,18357,10,3,16.19464169,Good,New,Good,1
Truck,74912,Good,5,4,Electric,Automatic,1000,30818,24/10/2023,10/6/2024,First,18946,8,0,17.35415769,Good,Worn Out,Good,1
Truck,66499,Average,2,5,Electric,Automatic,1500,72774,18/9/2023,31/12/2024,First,23158,5,0,15.09275412,Good,Worn Out,Weak,1
Truck,64563,Poor,5,9,Petrol,Automatic,800,8322,15/10/2023,30/1/2025,Third,21976,2,2,19.55960353,New,New,New,1
Truck,61418,Average,0,2,Diesel,Manual,1500,43527,19/5/2023,16/5/2024,First,11796,6,3,16.26213405,New,Good,Weak,1
Truck,58626,Good,1,4,Diesel,Automatic,1500,128093,18/12/2023,4/10/2025,Third,28347,4,2,12.52493335,New,Good,New,0
Truck,55338,Poor,0,5,Diesel,Manual,800,121766,20/11/2023,29/10/2025,Third,25600,9,3,10.48183049,New,Worn Out,Weak,1
Truck,46094,Good,0,9,Electric,Manual,800,15545,14/4/2023,22/3/2026,First,7729,8,2,15.37897994,Good,Worn Out,Weak,1
Truck,49884,Good,0,3,Electric,Automatic,2000,76466,9/4/2023,8/5/2025,First,25024,5,1,15.14730535,Good,Good,Good,0
Truck,30744,Poor,1,5,Diesel,Manual,2000,124547,2/7/2023,13/1/2026,Third,5616,8,3,15.56010006,Good,Worn Out,Good,1
Truck,42317,Poor,2,8,Electric,Manual,2500,11252,23/4/2023,5/6/2025,First,10505,8,0,16.51799069,Good,Good,Good,1
Truck,69698,Poor,5,5,Petrol,Manual,2500,131956,23/9/2023,4/6/2024,Third,17319,9,1,19.92679881,New,Good,Good,1
Truck,47685,Average,5,3,Petrol,Automatic,1000,92332,25/12/2023,12/10/2025,First,16876,7,1,14.0448221,Good,New,Good,1
Truck,45934,Good,0,2,Diesel,Automatic,1500,14399,9/1/2024,20/3/2026,Third,26236,3,2,16.45121358,Good,Good,Weak,1
Truck,73584,Average,2,2,Petrol,Automatic,2500,83124,30/6/2023,20/6/2024,First,24794,9,0,11.52026395,Worn Out,New,Weak,1
Truck,38793,Poor,3,4,Diesel,Manual,1000,51205,20/7/2023,5/1/2026,Third,26600,2,3,10.27702718,Worn Out,New,Good,1
Truck,57573,Average,2,7,Petrol,Manual,1000,6157,4/1/2024,14/3/2025,Second,12873,5,3,11.9973911,Worn Out,Good,New,0
Truck,72152,Average,3,1,Diesel,Automatic,1000,140691,23/10/2023,18/12/2024,Third,27759,6,3,15.89681164,Good,Good,Good,1
Truck,74919,Average,2,3,Electric,Automatic,2000,68638,23/1/2024,27/8/2025,Third,19639,10,3,11.72920945,Worn Out,Good,Weak,1
Truck,74205,Good,0,8,Electric,Automatic,2500,124866,27/8/2023,14/9/2024,First,27349,6,0,10.55287733,New,Worn Out,New,1
Truck,71847,Average,1,4,Diesel,Manual,1000,111679,22/5/2023,22/3/2026,First,24916,5,1,12.2601181,New,Worn Out,New,1
Truck,61578,Poor,2,6,Electric,Manual,1500,143157,27/9/2023,25/2/2025,Third,27007,9,0,12.70588005,New,Worn Out,Good,1
Truck,38027,Average,0,5,Diesel,Automatic,800,129014,29/4/2023,17/5/2024,Third,5161,5,1,13.81046754,Good,New,Good,0
Truck,38541,Good,3,5,Electric,Automatic,2000,46980,6/10/2023,25/1/2025,Third,29136,7,0,17.36314615,Good,New,New,0
Truck,46670,Poor,1,5,Electric,Manual,2000,40619,4/2/2024,10/6/2025,Second,13104,4,3,13.45106993,Good,Worn Out,Weak,1
