Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,40323.55765,Good,3,5,Petrol,Automatic,1500,10091.9568,30/9/2023,29/9/2025,Third,30048.97782,3,2,12.95740936,Good,New,0
Truck,37065.46567,Good,0,2,Petrol,Manual,1500,73294.25245,4/8/2023,27/1/2026,Third,24878.25092,10,0,15.66568311,Worn Out,Good,0
Truck,43303.0053,Poor,1,7,Petrol,Automatic,1000,59441.71783,13/6/2023,25/3/2025,Second,10108.83124,7,2,17.62061002,New,Good,0
Truck,80030.4513,Good,0,2,Electric,Manual,1500,123297.8452,7/10/2023,22/3/2025,Second,20855.61975,6,0,20.73426275,Worn Out,Good,0
Truck,42030.2265,Good,1,9,Electric,Automatic,1500,57807.71246,4/1/2024,22/6/2025,Third,21677.01246,7,3,17.83566082,Worn Out,New,0
Truck,49317.68254,Good,0,10,Petrol,Automatic,800,116859.1853,19/12/2023,6/1/2025,First,10800.49734,1,3,20.03793643,Good,New,0
Truck,58473.47666,Average,2,9,Petrol,Manual,1500,33639.03776,15/4/2023,13/2/2026,First,25661.63203,1,0,16.52955288,Good,Good,0
Truck,35979.27997,Good,0,8,Diesel,Automatic,2000,51017.11635,13/4/2023,30/10/2024,Second,30405.96132,1,0,11.90917806,New,Good,0
Truck,56077.42202,Poor,0,8,Petrol,Manual,800,111579.711,16/4/2023,30/8/2024,First,22824.65674,9,1,11.80328133,New,New,0
Truck,59606.10211,Average,2,9,Petrol,Automatic,1000,67851.6708,17/1/2024,2/8/2024,Second,23373.99256,9,0,17.41883363,New,Good,0
Truck,42693.5898,Good,2,3,Diesel,Automatic,2000,26807.03975,31/8/2023,30/1/2025,Third,19342.85545,3,0,19.86275693,New,Good,0
Truck,49816.74376,Average,0,8,Electric,Manual,1000,53565.47433,6/2/2024,21/11/2024,Third,26833.829,7,3,14.53454063,Good,Good,0
Truck,37248.04535,Good,2,2,Electric,Automatic,1500,61071.59484,10/11/2023,5/12/2025,Third,29180.55819,5,3,10.81974034,New,Good,0
Truck,73015.96322,Good,0,3,Electric,Automatic,800,20217.90429,1/7/2023,16/6/2025,First,11811.63007,8,1,11.06925111,Good,New,0
Truck,76147.0113,Average,1,9,Petrol,Automatic,2500,81146.76422,27/9/2023,6/5/2025,Third,11395.65429,5,3,19.09259641,New,New,0
Truck,60200.11395,Good,3,8,Electric,Automatic,800,149894.2025,9/7/2023,6/8/2025,First,7032.509397,3,0,17.81976544,Worn Out,New,0
Truck,68739.34565,Poor,1,4,Diesel,Automatic,2000,47358.384,11/11/2023,22/1/2025,Third,12317.19654,10,1,16.95044092,Worn Out,New,0
Truck,74818.62075,Average,1,10,Diesel,Manual,2500,63338.8785,19/5/2023,18/9/2025,First,20368.52088,9,0,11.59251905,New,New,0
Truck,41544.23276,Average,0,5,Electric,Manual,2000,92858.35852,31/1/2024,9/11/2025,Second,11829.61538,7,0,19.24651728,Good,New,0
Truck,58419.62682,Poor,1,3,Diesel,Automatic,800,54691.93802,20/2/2024,30/12/2025,First,18934.33016,8,1,11.27754779,Worn Out,New,0
Truck,36400.18323,Poor,1,10,Petrol,Automatic,2500,84401.58735,17/8/2023,13/8/2024,First,25679.53409,4,0,16.53925,Worn Out,Good,0
Truck,63714.9592,Good,1,7,Petrol,Automatic,1500,34113.49348,15/12/2023,8/7/2025,First,19209.0592,1,0,10.67375437,Good,Good,0
Truck,48135.4504,Average,2,7,Diesel,Automatic,2000,10503.42913,7/7/2023,11/11/2024,Third,7588.448227,2,1,13.02205445,New,New,0
Truck,31284.99403,Good,0,1,Petrol,Automatic,1500,51150.64683,2/10/2023,11/9/2025,First,9030.814931,6,0,10.65532678,Worn Out,Good,0
Truck,36909.68654,Poor,1,10,Petrol,Manual,1000,23587.21217,7/9/2023,13/10/2024,Second,25858.40762,3,1,19.26996148,New,New,0
Truck,71713.20235,Good,1,2,Electric,Automatic,2000,118276.1449,27/1/2024,9/11/2024,Second,21976.66475,6,0,11.99832964,Worn Out,Good,0
Truck,53526.81171,Good,3,7,Petrol,Automatic,2500,25489.69648,25/4/2023,21/2/2025,Second,8208.309981,6,3,12.8799084,Worn Out,Good,0
Truck,41561.11307,Poor,1,2,Diesel,Automatic,1500,73322.57196,19/5/2023,22/11/2024,Third,11516.26826,3,0,13.85261878,Worn Out,Good,0
Truck,69651.417,Good,1,2,Diesel,Automatic,2000,18523.22419,24/6/2023,20/12/2025,First,7118.592196,5,3,15.82491529,Worn Out,Good,0
Truck,56010.82093,Average,0,6,Petrol,Automatic,1000,123821.7265,12/12/2023,20/1/2026,Second,21321.17031,4,2,12.08895675,New,New,0
Truck,78868.57206,Good,1,8,Petrol,Manual,1000,49490.80915,18/10/2023,10/12/2024,Second,12636.87273,4,0,11.05740993,Good,Good,0
Truck,31789.54951,Good,0,8,Diesel,Automatic,2500,120267.2391,25/7/2023,18/12/2024,Third,12655.74487,3,3,10.88839318,Worn Out,New,0
Truck,78744.39118,Good,1,2,Petrol,Manual,800,76375.79306,16/5/2023,18/12/2025,Third,11594.67181,2,0,16.72821261,Worn Out,New,0
Truck,44083.05342,Good,0,3,Petrol,Manual,800,28259.44487,30/11/2023,18/2/2025,First,28357.85812,6,2,17.81999578,New,Good,0
Truck,68612.70589,Poor,1,7,Diesel,Manual,1500,126116.6138,1/4/2023,29/7/2025,First,13748.10074,3,1,19.94204383,New,New,0
Truck,35583.01855,Poor,1,10,Electric,Manual,1000,85151.80112,24/1/2024,20/2/2026,First,5243.313935,6,1,15.67709269,Worn Out,New,0
Truck,40261.39556,Good,0,1,Petrol,Manual,800,143005.3584,27/1/2024,18/5/2025,First,9679.522297,4,1,10.22055232,Worn Out,New,0
Truck,37665.24056,Average,1,8,Diesel,Automatic,2500,127556.3653,30/3/2023,28/3/2025,Second,20593.29085,6,3,13.52487529,New,Good,0
Truck,73565.58359,Poor,1,1,Electric,Manual,2000,26663.42314,30/5/2023,2/3/2025,First,11268.59257,7,2,17.40290589,Good,Good,0
Truck,56468.12742,Good,3,1,Petrol,Automatic,2000,29778.21549,21/6/2023,14/1/2025,First,20174.30967,1,3,14.43481012,New,New,0
Truck,58829.58771,Good,1,2,Diesel,Manual,1500,77666.74802,1/12/2023,30/11/2024,Second,8760.422767,10,1,13.62961669,Good,New,0
Truck,39077.59407,Good,2,8,Diesel,Manual,1000,49137.03075,15/12/2023,20/1/2026,Second,6821.799145,1,0,12.21571285,Good,Good,0
Truck,62099.40911,Average,0,5,Petrol,Manual,1500,81477.40075,9/5/2023,3/8/2025,Third,17373.81685,7,3,9.654512653,Good,New,0
Truck,60414.93683,Good,3,6,Diesel,Manual,1500,115227.8654,4/6/2023,9/10/2024,Third,21631.43749,9,1,20.12073705,Good,Good,0
Truck,69839.38278,Good,0,5,Petrol,Automatic,800,138122.0916,28/6/2023,8/2/2026,Second,11147.75985,1,2,10.99724468,Worn Out,New,0
Truck,72021.44553,Good,2,5,Diesel,Automatic,1500,104438.9737,3/4/2023,30/6/2025,First,10467.3902,6,1,15.97240598,New,Good,0
Truck,30430.42802,Poor,0,7,Diesel,Manual,800,135482.6323,30/11/2023,17/10/2025,Third,13688.94596,4,0,19.56002614,Worn Out,New,0
Truck,33666.57738,Poor,0,7,Diesel,Manual,2000,2475.254245,7/7/2023,26/2/2026,Third,29765.78184,3,1,11.13330636,Good,Good,0
Truck,35972.57028,Poor,1,9,Petrol,Manual,2000,60794.34355,25/1/2024,17/2/2026,Second,23668.03829,7,1,14.64687748,Good,Good,0
Truck,75694.55862,Good,1,3,Electric,Automatic,800,106304.8719,10/8/2023,22/3/2025,Third,17608.59261,5,1,11.00209544,New,Good,0
Truck,65498.24242,Good,3,6,Petrol,Automatic,1500,104173.8544,1/9/2023,8/12/2025,Second,5932.848883,5,0,16.6162819,Worn Out,Good,0
Truck,52454.95875,Poor,0,8,Diesel,Manual,2000,11828.28096,3/4/2023,22/3/2026,First,15463.17881,4,1,20.02668159,New,Good,0
Truck,53939.89765,Good,1,2,Electric,Automatic,2000,141235.5243,14/8/2023,15/11/2024,First,23531.9709,5,3,13.55052042,Good,Good,0
Truck,76783.14072,Average,0,1,Electric,Manual,1000,95225.98332,27/10/2023,16/12/2025,Third,21328.05593,2,1,13.02863128,Worn Out,Good,0
Truck,71960.65028,Average,2,4,Petrol,Manual,1000,99578.82924,9/11/2023,20/9/2024,First,21003.46206,3,1,11.4959378,Worn Out,New,0
Truck,43419.78751,Average,1,2,Diesel,Manual,2500,91343.4986,4/12/2023,20/11/2025,First,14019.17614,5,2,11.23842674,New,Good,0
Truck,34132.89624,Good,2,6,Petrol,Automatic,1500,55434.65552,31/12/2023,9/6/2024,First,22599.29793,6,3,15.2375148,Worn Out,New,0
Truck,76022.59298,Good,2,2,Diesel,Manual,2500,99544.61621,17/12/2023,24/7/2024,Third,5338.195143,7,1,18.74210627,New,Good,0
Truck,66063.28048,Good,0,5,Diesel,Manual,2000,123685.9727,9/9/2023,1/2/2025,Second,22503.30664,8,1,14.08279036,Worn Out,Good,0
Truck,78592.83626,Poor,0,1,Electric,Manual,1000,50740.91127,15/5/2023,2/7/2025,Third,11824.96048,7,2,10.19600871,Worn Out,New,0
Truck,59148.46053,Good,0,3,Diesel,Automatic,800,6164.177367,1/9/2023,20/11/2025,First,27369.85747,6,0,16.6954842,New,Good,0
Truck,70465.99893,Average,0,1,Petrol,Manual,2000,37551.1493,30/3/2023,25/11/2025,Third,14336.38401,7,0,15.18336527,Worn Out,Good,0
Truck,36159.53659,Poor,1,3,Electric,Manual,800,106935.2409,12/12/2023,30/3/2025,Third,6888.11993,1,3,17.8021536,Good,Good,0
Truck,58665.16619,Average,0,4,Diesel,Manual,800,119026.9189,27/4/2023,10/7/2024,Second,18647.55347,7,1,19.06167641,Good,New,0
Truck,63414.76673,Poor,1,8,Electric,Automatic,1500,60162.05618,9/4/2023,2/12/2024,Second,10905.71967,7,1,11.23268545,New,New,0
Truck,33738.03677,Good,0,7,Petrol,Manual,1000,84401.94262,18/2/2024,6/5/2024,First,26918.16656,4,1,12.07164282,Worn Out,New,0
Truck,58736.99197,Average,0,5,Electric,Automatic,2000,128932.9835,12/2/2024,26/10/2025,First,17852.32845,8,1,18.47193757,Good,New,0
Truck,64429.8877,Poor,0,7,Diesel,Automatic,2500,57061.08585,28/2/2024,7/11/2024,Second,23598.75385,3,3,12.38653206,Worn Out,New,0
Truck,76059.75285,Average,1,9,Petrol,Manual,2500,79589.95992,21/11/2023,24/7/2024,First,20138.53106,2,3,16.98217932,Worn Out,New,0
Truck,30747.94081,Good,1,5,Diesel,Manual,800,42141.97308,20/8/2023,5/7/2024,Third,21754.72543,4,2,10.97506786,New,New,0
Truck,75069.84082,Good,0,5,Electric,Automatic,2500,25945.56832,28/4/2023,21/8/2024,First,10663.90307,6,1,10.90683564,Good,Good,0
Truck,71155.75656,Poor,0,2,Petrol,Automatic,1000,150143.4829,31/10/2023,24/3/2026,Second,15151.6017,8,0,10.03940029,New,New,0
Truck,41520.6141,Good,2,5,Petrol,Automatic,2000,41403.37819,5/12/2023,31/3/2025,Third,17119.1417,2,0,16.0173067,New,New,0
Truck,36806.24905,Poor,1,10,Electric,Manual,800,58167.29346,16/9/2023,14/10/2025,First,21474.54447,2,0,19.6378198,Good,New,0
Truck,34478.01878,Poor,1,8,Petrol,Manual,1000,7393.228443,16/10/2023,13/3/2025,First,10446.59734,7,0,10.75078606,Worn Out,New,0
Truck,44718.53609,Good,2,4,Diesel,Manual,2000,147220.65,31/8/2023,10/8/2024,Third,10331.62472,1,1,13.7956689,Worn Out,New,0
Truck,50010.57936,Good,2,2,Electric,Automatic,800,119844.1341,10/9/2023,24/11/2025,First,18990.62341,1,3,11.86567566,New,Good,0
Truck,31827.04624,Average,0,6,Petrol,Manual,1000,142015.5499,27/4/2023,24/5/2025,Third,10299.82374,4,0,13.64986206,New,Good,0
Truck,34299.68195,Poor,0,3,Diesel,Manual,1000,33033.72314,5/1/2024,24/7/2024,Second,11752.08309,5,3,18.35937203,New,New,0
Truck,63565.32604,Good,1,4,Diesel,Automatic,1500,92955.40317,23/6/2023,7/1/2026,First,7719.769719,1,2,11.28084461,New,Good,0
Truck,66575.3582,Poor,0,8,Diesel,Automatic,2000,131974.4554,3/7/2023,1/6/2024,First,16805.89044,3,2,13.9270377,Worn Out,Good,0
Truck,40725.39893,Good,1,2,Diesel,Manual,2000,67199.84193,13/5/2023,13/11/2024,Second,30649.22969,5,1,11.21138985,New,Good,0
Truck,62878.59697,Good,2,3,Petrol,Manual,1500,96724.89345,22/9/2023,4/3/2026,Third,17666.83188,10,0,13.35217126,New,Good,0
Truck,77306.83517,Average,1,5,Electric,Manual,800,63831.69731,13/4/2023,5/7/2024,Third,18971.50232,1,0,17.51722074,Worn Out,Good,0
Truck,35583.82677,Average,2,5,Electric,Automatic,1000,4247.465563,8/4/2023,17/7/2024,First,5500.3914,8,1,12.85574581,Worn Out,Good,0
Truck,69654.72755,Good,3,8,Petrol,Automatic,2500,27083.9434,3/4/2023,26/10/2025,First,17590.66911,7,3,16.0817468,Good,New,0
Truck,67792.97552,Good,2,2,Diesel,Manual,1500,7186.27583,7/2/2024,3/7/2025,Third,12074.13466,3,2,14.78933852,Worn Out,Good,0
Truck,46182.96476,Good,1,5,Petrol,Manual,1000,119405.0743,19/8/2023,14/4/2025,Third,30156.71862,1,3,12.49996539,Good,Good,0
Truck,60782.31816,Good,0,7,Petrol,Automatic,1000,142766.3707,12/7/2023,13/8/2024,Third,14481.33422,7,2,18.73741388,Good,Good,0
Truck,52448.4796,Good,3,9,Electric,Manual,1500,119634.6135,18/9/2023,22/8/2024,Third,17730.09023,7,2,19.61548794,Worn Out,Good,0
Truck,61315.26715,Average,2,10,Petrol,Manual,800,112500.2847,29/10/2023,10/3/2025,Third,25284.54149,5,3,10.26714557,Good,Good,0
Truck,70489.08945,Good,3,10,Diesel,Automatic,2000,21618.25166,19/1/2024,3/8/2025,Third,21747.44273,9,1,10.85727763,New,New,0
Truck,76379.42236,Poor,0,7,Petrol,Manual,1500,39819.5529,24/6/2023,7/3/2025,Second,20829.20759,3,0,12.46699538,New,Good,0
Truck,62393.00511,Good,2,4,Diesel,Automatic,1500,59408.08366,4/5/2023,1/10/2024,Third,6364.218239,10,0,13.11493991,New,New,0
Truck,58573.44203,Poor,0,6,Electric,Manual,2000,68418.69343,24/9/2023,11/9/2024,Second,13153.11372,8,1,12.46448162,New,Good,0
Truck,46973.31618,Good,1,1,Petrol,Manual,800,94910.91063,8/6/2023,18/2/2026,Third,14893.78216,3,1,11.41529436,Good,New,0
Truck,60241.27193,Poor,1,9,Petrol,Manual,1500,10233.65252,19/1/2024,11/10/2025,First,12443.78575,9,1,14.50086322,New,Good,0
Truck,54280.20331,Good,1,4,Diesel,Automatic,1500,90774.05088,15/10/2023,19/2/2025,Third,6878.207469,4,3,11.90077851,Good,Good,0
Truck,47139.78064,Good,1,10,Petrol,Automatic,800,130108.9709,14/9/2023,9/8/2025,Second,13541.96822,7,2,13.63285783,Good,Good,0
Truck,66684.5429,Good,2,3,Petrol,Manual,2500,100147.4913,26/9/2023,1/5/2025,Second,23806.79074,3,3,11.13123089,Worn Out,Good,0
Truck,47497.68553,Good,1,2,Petrol,Manual,1500,68482.82175,26/7/2023,4/3/2026,Second,28180.01544,2,1,10.74451127,Good,Good,0
Truck,64679.00403,Poor,0,6,Petrol,Manual,2000,78980.43105,1/7/2023,26/3/2025,Third,11380.53303,5,2,14.52685741,Good,Good,0
Truck,58895.07914,Average,1,6,Electric,Manual,1000,1189.09105,17/6/2023,11/9/2024,Third,7643.023144,4,2,11.8533794,Worn Out,New,0
Truck,79185.42701,Average,2,9,Diesel,Manual,1500,39597.43312,23/5/2023,6/1/2026,Third,6571.987766,10,1,19.9522993,Worn Out,New,0
Truck,59541.59643,Average,0,10,Diesel,Automatic,800,123454.0883,11/9/2023,12/2/2025,Second,17528.06958,9,1,18.1439975,New,New,0
Truck,49504.93665,Average,1,3,Petrol,Automatic,2500,17989.35073,21/12/2023,12/5/2024,Third,19739.84422,2,3,16.45391914,Good,Good,0
Truck,49843.19179,Average,1,10,Petrol,Automatic,1500,93852.1802,3/6/2023,2/5/2025,First,16120.47016,1,0,15.64649025,New,New,0
Truck,78500.30504,Good,0,1,Electric,Automatic,1000,84982.43736,7/6/2023,22/8/2025,First,26478.2624,8,1,12.98164603,Worn Out,New,0
Truck,56807.72163,Average,0,2,Petrol,Manual,1000,108480.1929,8/6/2023,28/5/2025,Third,11696.89867,3,0,18.9292746,New,New,0
Truck,42216.30953,Average,0,8,Petrol,Manual,2000,112332.3432,8/7/2023,10/2/2025,Third,11754.87834,4,2,14.75211812,Worn Out,Good,0
Truck,49986.77431,Poor,0,6,Diesel,Manual,2500,68765.49208,9/7/2023,19/9/2025,Second,12044.58786,1,2,16.0296688,Worn Out,Good,0
Truck,66378.51435,Good,2,7,Diesel,Manual,2500,36374.71008,8/7/2023,8/12/2024,Second,27696.21195,2,3,19.79765124,Good,Good,0
Truck,74898.28546,Poor,0,10,Petrol,Automatic,800,43744.92779,17/12/2023,2/10/2025,Third,10877.74098,7,3,18.70231896,Good,New,0
Truck,44016.42428,Good,0,9,Diesel,Automatic,1000,59612.43178,8/7/2023,1/10/2024,Third,22202.15913,3,3,18.13530206,Worn Out,Good,0
Truck,61174.98404,Good,1,9,Electric,Manual,1000,28965.0012,11/8/2023,5/7/2024,Second,18716.07613,1,2,10.04159812,Worn Out,Good,0
Truck,56050.9423,Average,2,4,Petrol,Manual,800,148479.4258,7/8/2023,1/12/2025,Third,22346.96727,9,1,15.88511528,Worn Out,New,0
Truck,52444.43783,Good,3,2,Petrol,Manual,1500,139194.4237,2/11/2023,6/11/2024,Third,30094.19641,1,0,12.04001832,Good,New,0
Truck,77461.34664,Average,1,3,Diesel,Manual,2500,46875.48378,30/7/2023,31/1/2026,Third,18002.13346,1,1,14.57085958,New,New,0
Truck,43523.45859,Average,1,8,Diesel,Manual,2500,5927.035529,9/11/2023,11/9/2024,Third,15237.28136,8,1,15.07592322,New,Good,0
Truck,52680.41569,Good,1,5,Diesel,Manual,800,17850.17859,7/2/2024,28/2/2026,Third,23075.14316,9,0,15.22751741,Good,Good,0
Truck,70051.80912,Average,1,8,Electric,Automatic,1500,33929.11777,15/9/2023,14/11/2024,Second,26596.11473,2,0,18.31259152,New,Good,0
Truck,30656.3475,Good,1,3,Petrol,Automatic,2500,55395.89015,19/5/2023,5/2/2026,Second,10472.72844,6,2,15.72610736,Worn Out,Good,0
Truck,51640.83525,Good,1,4,Petrol,Manual,1500,143971.5118,4/5/2023,24/6/2025,First,8628.001823,3,0,19.00667274,Worn Out,New,0
Truck,77048.49147,Good,0,2,Electric,Automatic,800,70781.83397,27/9/2023,27/7/2024,Third,23610.84744,3,1,12.67256083,Good,New,0
Truck,77952.41669,Poor,0,4,Electric,Manual,1000,31225.49183,22/9/2023,2/10/2024,First,23065.96493,2,1,11.41984889,New,Good,0
Truck,72893.76515,Good,0,10,Petrol,Automatic,1000,44867.97105,22/11/2023,1/7/2024,First,27173.03915,7,1,17.7010153,Worn Out,Good,0
Truck,66566.91482,Good,2,9,Diesel,Manual,2000,141274.1097,9/1/2024,26/8/2025,First,27974.34524,5,1,19.38190528,Worn Out,New,0
Truck,33061.93466,Good,2,2,Diesel,Manual,2000,45518.84534,2/7/2023,25/6/2024,First,24415.1787,7,3,19.14329428,New,New,0
Truck,37884.42891,Good,3,3,Electric,Automatic,800,32565.56696,26/7/2023,29/10/2024,Third,5354.80761,1,2,12.64845347,Worn Out,New,0
Truck,74286.02505,Average,0,7,Petrol,Automatic,2000,10915.53915,28/7/2023,24/11/2024,Second,8360.400789,3,0,17.62877343,Worn Out,Good,0
Truck,47233.48467,Average,1,7,Petrol,Manual,2000,34394.7641,1/4/2023,25/2/2025,Third,19295.13154,9,0,16.62468756,New,Good,0
Truck,53536.64289,Good,0,8,Petrol,Manual,1500,99619.85465,14/5/2023,14/6/2025,Third,22524.44212,1,2,11.81083488,Worn Out,Good,0
Truck,71186.97307,Poor,1,6,Petrol,Manual,2000,77623.16706,1/8/2023,22/10/2024,Third,14784.21618,3,0,13.48159255,New,Good,0
Truck,79430.04657,Poor,1,5,Petrol,Automatic,1500,40405.45932,1/10/2023,4/6/2025,Second,6926.65781,4,2,15.7578082,Good,New,0
Truck,78644.86865,Good,2,3,Electric,Manual,800,78247.87674,20/1/2024,24/10/2025,First,8612.685563,6,2,14.50154641,Good,Good,0
Truck,50137.47725,Average,2,6,Diesel,Automatic,2500,108216.408,3/2/2024,8/6/2025,First,15904.08096,2,0,17.40102344,Worn Out,New,0
Truck,57246.34483,Good,3,6,Petrol,Manual,1500,9208.147694,14/2/2024,18/9/2024,Third,7453.529254,3,0,17.51627872,New,Good,0
Truck,59842.45337,Good,2,6,Petrol,Automatic,1500,31569.74225,21/4/2023,21/12/2025,Second,12664.5455,2,0,10.7972583,New,Good,0
Truck,50036.17849,Poor,1,8,Diesel,Automatic,2000,6078.087113,10/9/2023,7/3/2025,Third,8188.513161,10,1,16.25761233,New,Good,0
Truck,53642.74905,Average,0,5,Electric,Manual,2500,36029.54416,10/1/2024,4/9/2025,Second,8564.443641,7,1,16.81917562,Good,Good,0
Truck,55169.34305,Good,2,8,Diesel,Manual,2500,79254.67213,9/4/2023,19/6/2024,First,7485.712202,4,2,11.53439648,New,Good,0
Truck,73095.50157,Poor,1,9,Diesel,Automatic,2500,21630.22757,21/9/2023,3/3/2025,First,27100.55573,4,0,11.26047067,Good,New,0
Truck,53233.32966,Poor,0,2,Electric,Manual,1500,66669.09313,21/6/2023,1/9/2024,Second,8914.979436,5,0,13.4965133,New,Good,0
Truck,70063.52609,Average,0,5,Petrol,Automatic,800,6512.694187,29/9/2023,16/11/2024,Third,28234.48459,5,3,18.59427492,New,New,0
Truck,46473.48901,Average,2,1,Diesel,Manual,2500,135387.1247,13/1/2024,23/11/2025,First,10470.33678,6,2,14.25826833,Good,New,0
Truck,72187.8058,Poor,0,5,Electric,Manual,1000,61551.64017,29/8/2023,18/6/2025,Second,17840.05014,4,1,17.82015352,Worn Out,New,0
Truck,62771.76362,Poor,0,7,Petrol,Automatic,2500,24022.05383,19/9/2023,20/2/2025,Third,16732.61335,3,2,12.49100983,Good,Good,0
Truck,47249.48431,Good,0,5,Diesel,Automatic,2000,3466.18343,17/10/2023,27/11/2025,Third,25879.67133,8,1,13.04287544,New,Good,0
Truck,34067.40449,Average,1,4,Diesel,Automatic,2500,45122.66343,14/9/2023,2/11/2025,Second,4961.899991,4,1,19.16395254,Worn Out,Good,0
Truck,36752.36183,Poor,0,3,Petrol,Manual,1000,95066.7503,16/4/2023,3/5/2024,First,16603.76917,2,1,12.08805174,New,New,0
Truck,78784.94721,Good,3,10,Electric,Automatic,1500,138242.7257,26/1/2024,11/9/2024,Third,18263.6508,5,2,13.90929372,New,Good,0
Truck,38362.64577,Good,0,3,Diesel,Automatic,1500,46984.76497,9/9/2023,7/4/2025,Third,26371.82887,4,3,13.36099246,Worn Out,New,0
Truck,48713.51958,Average,0,7,Diesel,Automatic,2500,69293.82903,20/9/2023,10/2/2025,Third,5970.322501,8,1,14.6370793,Good,New,0
Truck,39791.9094,Average,1,8,Diesel,Automatic,1500,131767.115,9/4/2023,25/3/2025,Third,27818.20125,5,2,20.22027855,Worn Out,Good,0
Truck,46842.11903,Average,0,9,Diesel,Manual,2500,132135.4611,20/1/2024,3/3/2026,Second,18272.45341,5,1,11.48933371,Worn Out,Good,0
Truck,52543.83275,Average,0,9,Electric,Manual,1000,99666.4612,7/10/2023,29/1/2025,Second,19383.75262,5,0,12.9762613,Good,New,0
Truck,43857.57462,Good,1,7,Petrol,Automatic,2000,38646.12949,25/5/2023,7/11/2024,First,17031.47908,7,0,14.66788925,New,Good,0
Truck,35020.95358,Good,3,5,Diesel,Manual,2500,10863.4742,14/1/2024,22/11/2024,Second,12461.26827,3,1,9.802728762,Worn Out,Good,0
Truck,70277.60623,Average,2,5,Electric,Manual,1000,73239.79602,17/4/2023,10/6/2024,Third,26921.24227,7,0,13.73746492,New,New,0
Truck,43609.75858,Good,1,1,Petrol,Manual,2000,6044.521311,13/7/2023,19/12/2024,Second,20473.4547,4,2,11.59444815,Worn Out,New,0
Truck,62305.71494,Good,1,6,Electric,Automatic,2000,71006.22191,23/1/2024,12/2/2025,Second,6378.257324,10,0,11.42770824,Worn Out,Good,0
Truck,47311.1061,Good,2,7,Electric,Automatic,2000,99943.84647,4/4/2023,24/2/2025,First,27645.31819,7,1,13.6841819,New,New,0
Truck,59855.65175,Poor,1,8,Diesel,Manual,2500,4318.091304,28/9/2023,24/11/2025,First,10162.20909,2,1,18.23595641,Worn Out,New,0
Truck,64208.28576,Good,1,3,Electric,Automatic,800,47088.93079,9/8/2023,19/7/2025,Third,6963.424705,5,2,11.16670578,Worn Out,New,0
Truck,75699.04201,Poor,0,8,Diesel,Manual,2500,49090.60518,28/11/2023,6/4/2025,Third,17184.36744,5,1,13.26632091,New,Good,0
Truck,40329.3074,Good,2,6,Diesel,Manual,2500,38024.36554,14/7/2023,20/9/2024,First,16391.34607,3,1,10.10126297,Worn Out,Good,0
Truck,71139.94512,Poor,1,6,Diesel,Manual,1000,19664.08472,23/11/2023,18/9/2025,Third,7372.333219,9,0,14.61707119,Worn Out,Good,0
Truck,57966.34204,Good,3,4,Diesel,Automatic,2000,102886.9265,10/12/2023,23/3/2025,First,19806.11203,1,1,16.06117147,Good,Good,0
Truck,73729.7123,Average,0,1,Petrol,Automatic,1500,68372.91659,17/4/2023,21/7/2024,Second,25387.43545,3,2,15.12390157,Worn Out,Good,0
Truck,53825.16108,Poor,1,3,Electric,Automatic,2500,27796.53924,24/11/2023,11/5/2024,First,10760.80856,6,2,15.97638094,New,New,0
